,group,mol
16554,001215,DIAMINE
16555,001215,1CY
16556,001217,1
16557,001217,0.00719
16558,001217,7-(PYRIDIN-3-YLMETHYL)QUINOLIN-8-OL
16559,001217,0IN
16560,001219,1
16561,001219,0.03333
16562,001219,"4-METHYL-5-[2-(PHOSPHONOOXY)ETHYL]-1,3-THIAZOLE-2-CARBOXYLIC"
16563,001219,ACID
16564,001219,3NM
16565,001223,1
16566,001223,0.02083
16567,001223,"3-{[(2,2,5,5-TETRAMETHYL-1-OXO-2,5-DIHYDRO-1H-PYRROLIUM-3-"
16568,001223,YL)METHYL]DISULFANYL}-D-ALANINE
16569,001223,R1A
16570,001224,1
16571,001224,0.00248
16572,001224,"4,4'-DISULFANEDIYLDIBENZENE-1,3-DIOL"
16573,001224,D2S
16574,001226,1
16575,001226,0.00190
16576,001226,5-(2-THIENYL)NICOTINIC
16577,001226,ACID
16578,001226,VM1
16579,001227,1
16580,001227,0.00190
16581,001227,"1-(1,2-BENZOXAZOL-3-YL)METHANESULFONAMIDE"
16582,001227,ZON
16583,001228,1
16584,001228,0.01266
16585,001228,1-BENZOFURAN-2-CARBOXYLIC
16586,001228,ACID
16587,001228,BZ2
16588,001229,1
16589,001229,0.00062
16590,001229,3-(4-DIETHYLAMINO-2-HYDROXY-PHENYL)-2-METHYL-PROPIONIC
16591,001229,ACID
16592,001229,DMC
16593,001231,1
16594,001231,0.00196
16595,001231,"N-[(1S,2S)-1-(3,5-DIFLUOROBENZYL)-2-HYDROXY-2-{(2R)-4-[(3-"
16596,001231,METHYLPHENYL)SULFONYL]PIPERAZIN-2-YL}ETHYL]-3-{[(2R)-2-
16597,001231,(METHOXYMETHYL)PYRROLIDIN-1-YL]CARBONYL}-5-METHYLBENZAMIDE
16598,001231,Z76
16599,001233,1
16600,001233,0.03571
16601,001233,N-[(2S)-2-{4-[4-(HYDROXYMETHYL)-3-(TRIFLUOROMETHYL)-1H-PYRAZOL-1-
16602,001233,YL]PHENYL}PROPYL]PROPANE-2-SULFONAMIDE
16603,001233,557
16604,001234,1
16605,001234,0.00592
16606,001234,"[(2R,5R)-5-(6-AMINOPURIN-9-YL)-4-FLUORO-2,5-DIHYDROFURAN-2-"
16607,001234,YL]OXYMETHYL-[HYDROXY(PHOSPHONOOXY)PHOSPHORYL]OXY-PHOSPHINIC
16608,001234,ACID
16609,001234,914
16610,001235,1
16611,001235,0.00400
16612,001235,"(6R,7R)-7-{[(2S)-2-HYDROXY-2-PHENYLACETYL]AMINO}-3-{[(1-METHYL-1HTETRAZOL-"
16613,001235,5-YL)SULFANYL]METHYL}-8-OXO-5-THIA-1-AZABICYCLO[4.2.0]OCT-
16614,001235,2-ENE-2-CARBOXYLIC
16615,001235,ACID
16616,001235,SMX
16617,001237,1
16618,001237,0.00400
16619,001237,1-[6-(DIMETHYLAMINO)NAPHTHALEN-2-YL]ETHANONE
16620,001237,BB0
16621,001238,1
16622,001238,0.00302
16623,001238,"N-[2-(DIMETHYLAMINO)ETHYL]-2-({[3-(TRIFLUOROMETHYL)-4,5,6,7-"
16624,001238,"TETRAHYDRO-1H-INDAZOL-1-YL]ACETYL}AMINO)-4,5,6,7-TETRAHYDRO-1-"
16625,001238,BENZOTHIOPHENE-3-CARBOXAMIDE
16626,001238,O29
16627,001241,1
16628,001241,0.00062
16629,001241,"6-(2'-(METHYLSULFONYL)BIPHENYL-4-YL)-1-(3-(5-OXO-4,5-DIHYDRO-1H-"
16630,001241,"1,2,4-TRIAZOL-3-YL)PHENYL)-3-(TRIFLUOROMETHYL)-5,6-DIHYDRO-1HPYRAZOLO["
16631,001241,"3,4-C]PYRIDIN-7(4H)-ONE"
16632,001241,LGK
16633,001242,1
16634,001242,0.00847
16635,001242,"3-CHLORO-4,6-DIHYDROXY-2-METHYL-5-{(2E,4E)-3-METHYL-5-[(1R,2R,6R)-"
16636,001242,"1,2,6-TRIMETHYL-3-OXOCYCLOHEXYL]PENTA-2,4-DIEN-1-YL}BENZALDEHYDE"
16637,001242,3H1
16638,001244,1
16639,001244,0.02041
16640,001244,3-PYRIDIN-2-YL-1H-PYRAZOLE-5-CARBOXYLIC
16641,001244,ACID
16642,001244,ODK
16643,001245,1
16644,001245,0.16667
16645,001245,"N-ETHYL-6-METHOXY-N'-(1-METHYLETHYL)-1,3,5-TRIAZINE-2,4-DIAMINE"
16646,001245,AOO
16647,001248,1
16648,001248,0.00302
16649,001248,"(3S)-6-CHLORO-3-[(PROP-2-EN-1-YLSULFANYL)METHYL]-3,4-DIHYDRO-2H-"
16650,001248,"1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE"
16651,001248,"1,1-DIOXIDE"
16652,001248,B4D
16653,001249,1
16654,001249,0.02564
16655,001249,"2,4-BIS(HYDROPEROXY)-5-HYDROXY-L-PHENYLALANINE"
16656,001249,TY8
16657,001250,1
16658,001250,1.00000
16659,001250,"1-(1-(4-(7-PHENYL-1H-IMIDAZO[4,5-G]QUINOXALIN-6-"
16660,001250,YL)BENZYL)PIPERIDIN-4-YL)-1H-BENZO[D]IMIDAZOL-2(3H)-ONE
16661,001250,IQO
16662,001251,1
16663,001251,0.04167
16664,001251,N-[(BENZYLOXY)CARBONYL]-L-HISTIDYL-N-METHYL-L-PHENYLALANYL-NHYDROXY-
16665,001251,L-TRYPTOPHANAMIDE
16666,001251,BD6
16667,001252,1
16668,001252,0.01667
16669,001252,(5-CHLORO-1-BENZOTHIOPHEN-3-YL)ACETIC
16670,001252,ACID
16671,001252,3N2
16672,001253,1
16673,001253,0.01176
16674,001253,QUINOLIN-4-OL
16675,001253,ES1
16676,001254,1
16677,001254,0.01124
16678,001254,4-CYANO-N-(2-CYCLOHEX-1-EN-1-YL-4-PIPERIDIN-4-YLPHENYL)-1HIMIDAZOLE-
16679,001254,2-CARBOXAMIDE
16680,001254,KRJ
16681,001255,1
16682,001255,0.00463
16683,001255,"N-[(2,3-DIHYDROXYPHENYL)CARBONYL]-O-[(2S)-2-{[(2,3-"
16684,001255,"DIHYDROXYPHENYL)CARBONYL]AMINO}-3-({N-[(2,3-"
16685,001255,DIHYDROXYPHENYL)CARBONYL]-L-SERYL}OXY)PROPANOYL]-D-SERINE
16686,001255,MCJ
16687,001256,1
16688,001256,0.03448
16689,001256,"5-METHYL-N-[4-(TRIFLUOROMETHYL)PHENYL][1,2,4]TRIAZOLO[1,5-"
16690,001256,A]PYRIMIDIN-7-AMINE
16691,001256,J5Z
16692,001257,1
16693,001257,0.01667
16694,001257,(5-CHLORO-3-METHYL-1-BENZOTHIOPHEN-2-YL)ACETIC
16695,001257,ACID
16696,001257,3N1
16697,001258,1
16698,001258,0.00813
16699,001258,"1-(1,4-DIMETHYL-1,2,3,4-TETRAHYDROQUINOXALIN-6-YL)METHANAMINE"
16700,001258,UFO
16701,001259,1
16702,001259,0.00137
16703,001259,"9-CHLORO-7-(2,6-DIFLUOROPHENYL)-N-{4-[(4-METHYLPIPERAZIN-1-"
16704,001259,"YL)CARBONYL]PHENYL}-5H-PYRIMIDO[5,4-D][2]BENZAZEPIN-2-AMINE"
16705,001259,97B
16706,001260,1
16707,001260,0.00110
16708,001260,1-BENZOTHIOPHEN-2-YLACETIC
16709,001260,ACID
16710,001260,2FX
16711,001262,1
16712,001262,0.00235
16713,001262,3-CYANO-L-PHENYLALANINE
16714,001262,3CF
16715,001263,1
16716,001263,0.11111
16717,001263,"4-IODO-N-[(1-{2-OXO-2-[4-(3-THIOPHEN-2-YL-1,2,4-OXADIAZOL-5-"
16718,001263,"YL)PIPERIDIN-1-YL]ETHYL}-1H-1,2,3-TRIAZOL-4-"
16719,001263,YL)METHYL]BENZENESULFONAMIDE
16720,001263,O8H
16721,001264,1
16722,001264,0.00196
16723,001264,"(3R,4S)-N-{2-CHLORO-5-[(CYCLOPROPYLAMINO)METHYL]BENZYL}-NCYCLOPROPYL-"
16724,001264,"4-{6-[2-(2,6-DICHLORO-4-METHYLPHENOXY)ETHOXY]PYRIDIN-3-"
16725,001264,YL}PIPERIDINE-3-CARBOXAMIDE
16726,001264,LPQ
16727,001265,1
16728,001265,0.12500
16729,001265,BETA-D-FRUCTOFURANOSYL-(2->1)-BETA-D-FRUCTOFURANOSYL-(2->1)-BETA-DFRUCTOFURANOSYL
16730,001265,ALPHA-D-GLUCOPYRANOSIDE
16731,001265,NYT
16732,001266,1
16733,001266,0.00110
16734,001266,1H-INDOLE-6-CARBOXYLIC
16735,001266,ACID
16736,001266,1F1
16737,001267,1
16738,001267,0.00110
16739,001267,"(4E,6E)-HEXADECA-1,4,6-TRIENE"
16740,001267,4E6
16741,001269,1
16742,001269,0.09091
16743,001269,N~4~-(5-CYCLOPROPYL-1H-PYRAZOL-3-YL)-N~2~-1H-INDAZOL-5-YL-6-
16744,001269,"METHYLPYRIMIDINE-2,4-DIAMINE"
16745,001269,3N7
16746,001270,1
16747,001270,0.00275
16748,001270,"5-[(1R,3S)-3-AMINOCYCLOHEXYL]-6-BROMO-3-(1-METHYL-1H-PYRAZOL-4-"
16749,001270,"YL)PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE"
16750,001270,22K
16751,001274,1
16752,001274,0.00909
16753,001274,TICLOPIDINE
16754,001274,TIC
16755,001275,1
16756,001275,0.00248
16757,001275,"(1S)-2,3,6-TRI-O-ACETYL-1,5-ANHYDRO-1-SULFAMOYL-4-O-(2,3,4,6-TETRAO-"
16758,001275,ACETYL-BETA-D-GALACTOPYRANOSYL)-D-GLUCITOL
16759,001275,MFS
16760,001277,1
16761,001277,0.50000
16762,001277,2-METHYL-11-(1-METHYLETHYL)-8-[(2S)-TETRAHYDRO-2H-PYRAN-2-YL]-
16763,001277,"2,11,12,13-TETRAHYDRO-4H-INDAZOLO[5,4-A]PYRROLO[3,4-C]CARBAZOL-4-"
16764,001277,ONE
16765,001277,0CE
16766,001279,1
16767,001279,0.01176
16768,001279,(1R)-2-AMINO-1-[3-(TRIFLUOROMETHYL)PHENYL]ETHANOL
16769,001279,LT5
16770,001280,1
16771,001280,0.00248
16772,001280,"3-METHYLTHIOBENZIMIDAZO[1,2-C][1,2,3]THIADIAZOL-7-SULFONAMIDE"
16773,001280,V21
16774,001281,1
16775,001281,0.00190
16776,001281,3-{(E)-2-[6-(CYCLOPROPYLAMINO)-9H-PURIN-9-YL]ETHENYL}-4-METHYL-N-
16777,001281,[3-(4-METHYL-1H-IMIDAZOL-1-YL)-5-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE
16778,001281,B91
16779,001282,1
16780,001282,0.00190
16781,001282,5'-O-[(R)-{[(R)-
16782,001282,[DIFLUORO(PHOSPHONO)METHYL](HYDROXY)PHOSPHORYL](DIFLUORO)METHYL}(HY
16783,001282,DROXY)PHOSPHORYL]THYMIDINE
16784,001282,TFF
16785,001283,1
16786,001283,0.00621
16787,001283,{[(BENZYLSULFONYL)AMINO]METHYL}BORONIC
16788,001283,ACID
16789,001283,BSF
16790,001284,1
16791,001284,0.00495
16792,001284,[(4-{[2-(PENT-2-YN-1-YLOXY)-4-{[4-
16793,001284,"(TRIFLUOROMETHYL)PHENOXY]METHYL}PHENYL]SULFANYL}-5,6,7,8-"
16794,001284,TETRAHYDRONAPHTHALEN-1-YL)OXY]ACETIC
16795,001284,ACID
16796,001284,D30
16797,001285,1
16798,001285,0.00538
16799,001285,"4-[6,6-DIMETHYL-4-OXO-3-(TRIFLUOROMETHYL)-4,5,6,7-TETRAHYDRO-1HINDAZOL-"
16800,001285,1-YL]-2-[(CIS-4-HYDROXYCYCLOHEXYL)AMINO]BENZAMIDE
16801,001285,HIE
16802,001286,1
16803,001286,0.00296
16804,001286,DIMETHYL
16805,001286,"3,3'-(6-METHOXY-6-OXOHEX-1-ENE-1,1-DIYL)BIS(5-CYANO-6-"
16806,001286,METHOXYBENZOATE)
16807,001286,AC7
16808,001287,1
16809,001287,0.00275
16810,001287,"6,9-DICHLORO[1]BENZOTHIENO[3,2-D]PYRIMIDIN-4(3H)-ONE"
16811,001287,LWG
16812,001289,1
16813,001289,0.00196
16814,001289,"(3S,4R)-N-[2-CHLORO-5-(2-METHOXYETHYL)BENZYL]-N-CYCLOPROPYL-4-{6-"
16815,001289,"[2-(2,6-DICHLORO-4-METHYLPHENOXY)ETHOXY]PYRIDIN-3-YL}-4-"
16816,001289,HYDROXYPIPERIDINE-3-CARBOXAMIDE
16817,001289,LPO
16818,001290,1
16819,001290,0.00190
16820,001290,5-[(5-{[4-{[4-(2-HYDROXYETHYL)PIPERAZIN-1-YL]METHYL}-3-
16821,001290,(TRIFLUOROMETHYL)PHENYL]CARBAMOYL}-2-METHYLPHENYL)ETHYNYL]-1-
16822,001290,METHYL-1H-IMIDAZOLE-2-CARBOXAMIDE
16823,001290,XY3
16824,001291,1
16825,001291,0.11111
16826,001291,1-(5-CHLORO-6-FLUORO-1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOLE-4-CARBOXYLIC
16827,001291,ACID
16828,001291,014
16829,001292,1
16830,001292,0.00592
16831,001292,"6-ETHENYL-N,N-DIMETHYL-2-(METHYLSULFONYL)PYRIMIDIN-4-AMINE"
16832,001292,EDM
16833,001293,1
16834,001293,0.01149
16835,001293,"(2R,6S,12Z,13AS,14AR,16AS)-6-[(TERT-BUTOXYCARBONYL)AMINO]-14A-"
16836,001293,"[(CYCLOPROPYLSULFONYL)CARBAMOYL]-5,16-DIOXO-"
16837,001293,"1,2,3,5,6,7,8,9,10,11,13A,14,14A,15,16,16AHEXADECAHYDROCYCLOPROPA["
16838,001293,"E]PYRROLO[1,2-A][1,4]DIAZACYCLOPENTADECIN-"
16839,001293,2-YL
16840,001293,4-FLUORO-2H-ISOINDOLE-2-CARBOXYLATE
16841,001293,TSV
16842,001295,1
16843,001295,0.01613
16844,001295,"3-[[(2S)-2-[[[(2S)-2-[[(2S)-2-[[(2S)-2-AZANYL-3-(1H-1,2,3,4-"
16845,001295,TETRAZOL-5-YLCARBONYLAMINO)PROPANOYL]AMINO]-3-METHYLBUTANOYL]
16846,001295,AMINO]-4-METHYL-PENTANOYL]AMINO]METHYL]-2-HYDROXY-4-
16847,001295,PHENYL-BUTANOYL]AMINO]BENZOIC
16848,001295,ACID
16849,001295,038
16850,001296,1
16851,001296,0.00352
16852,001296,2-HYDROXYISONICOTINIC
16853,001296,ACID
16854,001296,N-OXIDE
16855,001296,INO
16856,001297,1
16857,001297,0.00935
16858,001297,5-(2-FORMYLTHIEN-5-YL)-URIDINE-5'-DIPHOSPHATE-ALPHA-D-GALACTOSE
16859,001297,1GW
16860,001298,1
16861,001298,0.00719
16862,001298,"(2R)-2-AMINO-1-[2-(1-METHYLETHYL)PYRAZOLO[1,5-A]PYRIDIN-3-"
16863,001298,YL]PROPAN-1-ONE
16864,001298,AVR
16865,001300,1
16866,001300,0.00196
16867,001300,3-[2-(3-CHLOROPHENYL)ETHYL]PYRIDIN-2-AMINE
16868,001300,D8Y
16869,001302,1
16870,001302,0.07692
16871,001302,"2-PYRIDIN-2-YL-7,8-DIHYDRO-5H-THIOPYRANO[4,3-D]PYRIMIDIN-4-OL"
16872,001302,P4L
16873,001303,1
16874,001303,0.01000
16875,001303,"(2S,6E)-8-{[(R)-HYDROXY(PHOSPHONOOXY)PHOSPHORYL]OXY}-2,6-"
16876,001303,DIMETHYLOCT-6-EN-1-YL
16877,001303,"(2S)-3,3,3-TRIFLUORO-2-HYDRAZINOPROPANOATE"
16878,001303,SZH
16879,001304,1
16880,001304,0.20000
16881,001304,"2-DEOXY-3,6-DI-O-SULFO-2-(SULFOAMINO)-ALPHA-D-GLUCOPYRANOSE"
16882,001304,SUS
16883,001305,1
16884,001305,0.00379
16885,001305,"N-[2-CHLORO-5-(1-{3-[4-(6-CHLORO-3-METHYL-2-OXO-2,3-DIHYDRO-1HBENZIMIDAZOL-"
16886,001305,"1-YL)PIPERIDIN-1-YL]PROPYL}-6-OXO-1,6-"
16887,001305,DIHYDROPYRIDAZIN-3-YL)BENZYL]BENZAMIDE
16888,001305,N2D
16889,001306,1
16890,001306,0.05000
16891,001306,5-AMINO-3-(METHYLSULFANYL)-1-PHENYL-1H-PYRAZOLE-4-CARBONITRILE
16892,001306,TR4
16893,001307,1
16894,001307,0.05000
16895,001307,N-HYDROXYMETHYL-N-(2-METHOXYETHYL)-DAUNOMYCIN
16896,001307,DM9
16897,001308,1
16898,001308,0.00680
16899,001308,5-[(PYRIDIN-3-YLMETHYL)AMINO]-1H-PYRAZOLE-4-CARBOXAMIDE
16900,001308,HHV
16901,001309,1
16902,001309,0.00275
16903,001309,"3-(3-BROMOBENZYL)-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE"
16904,001309,DXR
16905,001312,1
16906,001312,0.01852
16907,001312,"(1R,2S,5S)-3-{(2S)-2-(2,3-DIHYDRO-1H-INDEN-2-YL)-2-[({(1S)-2,2-"
16908,001312,DIMETHYL-1-[(2-OXOPIPERIDIN-1-
16909,001312,"YL)METHYL]PROPYL}CARBAMOYL)AMINO]ACETYL}-6,6-DIMETHYL-N-{(1S)-1-"
16910,001312,[OXO(PROP-2-EN-1-YLAMINO)ACETYL]BUTYL}-3-AZABICYCLO[3.1.0]HEXANE-2-
16911,001312,CARBOXAMIDE
16912,001312,M66
16913,001313,1
16914,001313,0.00348
16915,001313,"3,5-DIFLUORO-L-PHENYLALANINE"
16916,001313,WFP
16917,001314,1
16918,001314,0.00110
16919,001314,"N,N-BIS(2-HYDROXY-1-INDANYL)-2,6-"
16920,001314,"DIPHENYLMETHYL-4-HYDROXY-1,7-"
16921,001314,HEPTANDIAMIDE
16922,001314,VAC
16923,001315,1
16924,001315,0.05000
16925,001315,QUINOLIN-8-OL
16926,001315,HQY
16927,001317,1
16928,001317,0.01961
16929,001317,"5-(CHLOROMETHYL)-2-(2,4-DICHLOROPHENOXY)PHENOL"
16930,001317,FT2
16931,001318,1
16932,001318,0.01961
16933,001318,"(3R)-1-(5-METHYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)PYRROLIDIN-3-AMINE"
16934,001318,XFE
16935,001320,1
16936,001320,0.01961
16937,001320,2-(2-AMINO-4-CHLOROPHENOXY)-5-CHLOROPHENOL
16938,001320,FB4
16939,001321,1
16940,001321,0.00146
16941,001321,"4-(TRIFLUOROMETHYL)-3-[3-(TRIFLUOROMETHYL)PHENYL]-1,7-DIHYDRO-6HPYRAZOLO["
16942,001321,"3,4-B]PYRIDIN-6-ONE"
16943,001321,3NE
16944,001322,1
16945,001322,0.00248
16946,001322,"1-[2-(1H-IMIDAZOL-4-YL)ETHYL]-2,4,6-TRIMETHYLPYRIDINIUM"
16947,001322,MIZ
16948,001323,1
16949,001323,0.00302
16950,001323,2-[({4-[(ETHYLAMINO)METHYL]-3-(TRIFLUOROMETHYL)-1H-PYRAZOL-1-
16951,001323,"YL}ACETYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE"
16952,001323,O25
16953,001324,1
16954,001324,0.02564
16955,001324,"3,4-BIS(HYDROPEROXY)-5-HYDROXY-L-PHENYLALANINE"
16956,001324,TY9
16957,001325,1
16958,001325,0.00385
16959,001325,4-METHOXYBENZENESULFONAMIDE
16960,001325,M4S
16961,001327,1
16962,001327,0.16667
16963,001327,"(2E)-3-(4-HYDROXY-3,5-DIMETHOXYPHENYL)PROP-2-ENAL"
16964,001327,SNY
16965,001328,1
16966,001328,0.20000
16967,001328,"3-[(4-FLUOROBENZYL)SULFANYL]-4H-1,2,4-TRIAZOLE"
16968,001328,T03
16969,001329,1
16970,001329,0.20000
16971,001329,"(2R)-2-{(3S,13S,16AS,17AR,17BS)-13-[({(1S)-1-[(4,4-DIMETHYL-2,6-"
16972,001329,"DIOXOPIPERIDIN-1-YL)METHYL]-2,2-DIMETHYLPROPYL}CARBAMOYL)AMINO]-"
16973,001329,"17,17-DIMETHYL-1,14-DIOXOOCTADECAHYDRO-2HCYCLOPROPA["
16974,001329,"3,4]PYRROLO[1,2-A][1,4]DIAZACYCLOHEXADECIN-3-YL}-2-"
16975,001329,HYDROXY-N-PROP-2-EN-1-YLETHANAMIDE
16976,001329,JZT
16977,001330,1
16978,001330,0.00272
16979,001330,TRIPHENYLSTANNANYL
16980,001330,T9T
16981,001331,1
16982,001331,0.00248
16983,001331,3-ETHYNYLBENZENESULFONAMIDE
16984,001331,DA4
16985,001333,1
16986,001333,0.00787
16987,001333,THIOCAMPHOR
16988,001333,TCM
16989,001334,1
16990,001334,0.04762
16991,001334,2-NITRO-N-(THIOPHEN-3-YLMETHYL)-4-(TRIFLUOROMETHYL)ANILINE
16992,001334,018
16993,001335,1
16994,001335,0.00190
16995,001335,"3-(IMIDAZO[1,2-B]PYRIDAZIN-3-YLETHYNYL)-4-METHYL-N-{4-[(4-"
16996,001335,METHYLPIPERAZIN-1-YL)METHYL]-3-(TRIFLUOROMETHYL)PHENYL}BENZAMIDE
16997,001335,0LI
16998,001336,1
16999,001336,0.00243
17000,001336,"2,2'-{HEPTANE-1,7-DIYLBIS[OXY(3,5-DICHLOROBENZENE-4,1-"
17001,001336,DIYL)IMINO]}DIBENZOIC
17002,001336,ACID
17003,001336,JZE
17004,001337,1
17005,001337,0.00379
17006,001337,(2R)-1-{5-ACETYL-3-[3-{[2-OXO-2-(1H-PYRROL-1-YL)ETHYL]SULFANYL}-4-
17007,001337,"(TRIFLUOROMETHYL)PHENYL]-4,5,6,7-TETRAHYDRO-1H-PYRAZOLO[4,3-"
17008,001337,C]PYRIDIN-1-YL}-3-[4-(1-HYDROXY-1-METHYLETHYL)PIPERIDIN-1-
17009,001337,YL]PROPAN-2-OL
17010,001337,23Z
17011,001338,1
17012,001338,0.00352
17013,001338,3-CHLORO-4-HYDROXYBENZOIC
17014,001338,ACID
17015,001338,CHB
17016,001339,1
17017,001339,0.00248
17018,001339,"(2S)-2,3-BIS(NITROOXY)PROPYL"
17019,001339,"ETHYL[(4S,6S)-6-METHYL-7,7-DIOXIDO-2-"
17020,001339,"SULFAMOYL-5,6-DIHYDRO-4H-THIENO[2,3-B]THIOPYRAN-4-YL]CARBAMATE"
17021,001339,NKX
17022,001341,1
17023,001341,0.00538
17024,001341,METHYL
17025,001341,5-FURAN-2-YL-3-METHYL-1H-PYRAZOLE-4-CARBOXYLATE
17026,001341,37D
17027,001342,1
17028,001342,0.00112
17029,001342,"6,7,7-TRIMETHYL-7,8-DIHYDROPTERIDINE-2,4-DIAMINE"
17030,001342,DX3
17031,001343,1
17032,001343,0.02632
17033,001343,"(2E,6E)-2-FLUORO-3,7,11-TRIMETHYLDODECA-2,6,10-TRIEN-1-YL"
17034,001343,TRIHYDROGEN
17035,001343,DIPHOSPHATE
17036,001343,2CF
17037,001345,1
17038,001345,0.00190
17039,001345,METHYL
17040,001345,2-AMINO-4-CHLOROBENZOATE
17041,001345,MS9
17042,001346,1
17043,001346,0.07143
17044,001346,5-[(2S)-1-METHYLPYRROLIDIN-2-YL]PYRIDIN-2-OL
17045,001346,HNL
17046,001347,1
17047,001347,0.00352
17048,001347,3-FLUORO-4-HYDROXYBENZOIC
17049,001347,ACID
17050,001347,FHB
17051,001348,1
17052,001348,0.00062
17053,001348,4-(AMINOMETHYL)BENZOIC
17054,001348,ACID
17055,001348,4AZ
17056,001349,1
17057,001349,0.11111
17058,001349,"(1R,2S)-2-PHENYLCYCLOPROPANAMINE"
17059,001349,GJZ
17060,001351,1
17061,001351,0.20000
17062,001351,"5-[(2,4-DICHLOROBENZYL)SULFANYL]-4H-1,2,4-TRIAZOL-3-AMINE"
17063,001351,T07
17064,001353,1
17065,001353,0.02000
17066,001353,N-(3-FLUORO-4-{[6-METHOXY-7-(3-MORPHOLIN-4-YLPROPOXY)QUINOLIN-4-
17067,001353,"YL]OXY}PHENYL)-N'-(4-FLUOROPHENYL)CYCLOPROPANE-1,1-DICARBOXAMIDE"
17068,001353,88Z
17069,001354,1
17070,001354,0.00352
17071,001354,3-IODO-4-HYDROXYBENZOIC
17072,001354,ACID
17073,001354,IHB
17074,001355,1
17075,001355,0.00352
17076,001355,"(2Z,6E,10E)-2-FLUORO-3,7,11,15-TETRAMETHYLHEXADECA-2,6,10,14-"
17077,001355,TETRAEN-1-YL
17078,001355,TRIHYDROGEN
17079,001355,DIPHOSPHATE
17080,001355,FGG
17081,001357,1
17082,001357,0.00379
17083,001357,"N-[2-CHLORO-5-(1-{3-[4-(6-CHLORO-3-METHYL-2-OXO-2,3-DIHYDRO-1HBENZIMIDAZOL-"
17084,001357,"1-YL)PIPERIDIN-1-YL]PROPYL}-6-OXO-1,6-"
17085,001357,DIHYDROPYRIMIDIN-5-YL)BENZYL]-4-FLUOROBENZAMIDE
17086,001357,N2A
17087,001358,1
17088,001358,0.00379
17089,001358,"4-{4-[3-(1H-IMIDAZOL-1-YL)PROPYL]-5-METHYL-4H-1,2,4-TRIAZOL-3-YL}-"
17090,001358,1-METHYL-1H-PYRAZOL-5-AMINE
17091,001358,OAM
17092,001359,1
17093,001359,0.00146
17094,001359,"N~2~-{4-[6-(3,4-DIHYDROQUINOLIN-1(2H)-YLCARBONYL)-1H-BENZIMIDAZOL-"
17095,001359,"1-YL]-6-ETHOXY-1,3,5-TRIAZIN-2-YL}-3-(2,2-DIMETHYL-4H-1,3-"
17096,001359,BENZODIOXIN-6-YL)-N-METHYL-L-ALANINAMIDE
17097,001359,5JZ
17098,001360,1
17099,001360,0.00463
17100,001360,"2-[(1R)-1-METHYLPROPYL]-4,5-DIHYDRO-1,3-THIAZOLE"
17101,001360,XBT
17102,001361,1
17103,001361,0.00463
17104,001361,"2-[(1S)-1-METHYLPROPYL]-4,5-DIHYDRO-1,3-THIAZOLE"
17105,001361,ZBT
17106,001363,1
17107,001363,0.00243
17108,001363,"4-[(E)-2-(4-AMINOPHENYL)ETHENYL]-2,6-DIBROMOPHENOL"
17109,001363,IW3
17110,001367,1
17111,001367,0.00340
17112,001367,4-NITROBENZENESULFONAMIDE
17113,001367,4NZ
17114,001368,1
17115,001368,0.00415
17116,001368,"2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIDINE-4-CARBOXYLIC"
17117,001368,ACID
17118,001368,D1X
17119,001369,1
17120,001369,0.00169
17121,001369,3-(AMINOMETHYL)BENZOIC
17122,001369,ACID
17123,001369,3AZ
17124,001370,1
17125,001370,0.04348
17126,001370,"8-[3,5-DIFLUORO-4-(MORPHOLIN-4-YLMETHYL)PHENYL]-2-(1-PIPERIDIN-4-"
17127,001370,YL-1H-PYRAZOL-4-YL)QUINOXALINE
17128,001370,DQX
17129,001371,1
17130,001371,0.00348
17131,001371,"(2E,4E,6E)-OCTA-2,4,6-TRIENOIC"
17132,001371,ACID
17133,001371,OTT
17134,001372,1
17135,001372,0.06667
17136,001372,"2'-DEOXY-5-[(1-HYDROXY-2,2,5,5-TETRAMETHYL-2,5-DIHYDRO-1H-PYRROL-3-"
17137,001372,YL)ETHYNYL]URIDINE
17138,001372,5'-(TETRAHYDROGENTRIPHOSPHATE)
17139,001372,SSJ
17140,001373,1
17141,001373,0.01176
17142,001373,5-CHLORO-1H-BENZIMIDAZOLE
17143,001373,ES9
17144,001374,1
17145,001374,0.00302
17146,001374,2-(2-OXOPYRROLIDIN-1-YL)ACETAMIDE
17147,001374,PZI
17148,001375,1
17149,001375,0.00302
17150,001375,"1,6-DIMETHYLPYRIMIDO[5,4-E][1,2,4]TRIAZINE-5,7(1H,6H)-DIONE"
17151,001375,TOF
17152,001376,1
17153,001376,0.00302
17154,001376,"N-[(2S)-5-{[5-(TRIFLUOROMETHYL)FURAN-2-YL]METHYL}-2,3-DIHYDRO-1HINDEN-"
17155,001376,2-YL]PROPANE-2-SULFONAMIDE
17156,001376,808
17157,001377,1
17158,001377,0.00146
