,m_gene,u_uniprot_acc,u_reviewed,u_pdb
2339,b2323,P0A953,True,1FJ4
2340,b2323,P0A953,True,2BYZ
2341,b2323,P0A953,True,2BYY
2342,b2323,P0A953,True,2BYX
2343,b2323,P0A953,True,2BUI
2344,b2323,P0A953,True,2BUH
2345,b2323,P0A953,True,2AQB
2346,b2323,P0A953,True,2BYW
2347,b2323,P0A953,True,2CDH
2348,b3526,P37647,True,
2349,b3528,P0A830,True,
2350,b2690,P77475,True,
2351,b2923,P11667,True,
2352,b2920,P52043,True,
2353,b2926,P0A799,True,1ZMR
2354,b2927,P0A9B6,True,2XF8
2355,b2927,P0A9B6,True,2X5K
2356,b2927,P0A9B6,True,2X5J
2357,b2697,P00957,True,3HY0
2358,b2697,P00957,True,3HY1
2359,b2697,P00957,True,3HXU
2360,b2697,P00957,True,3HXW
2361,b2697,P00957,True,3HXV
2362,b2697,P00957,True,3HXY
2363,b2697,P00957,True,3HXX
2364,b2697,P00957,True,3HXZ
2365,b3451,P10906,True,
2366,b3450,P10907,True,
2367,b3453,P0AG80,True,4AQ4
2368,b3452,P10905,True,
2369,b3455,P0A9S7,True,
2370,b3454,P22731,True,
2371,b3457,P0AEX7,True,
2372,b3456,P22729,True,
2373,b2215,P06996,True,2J4U
2374,b2215,P06996,True,3NB3
2375,b2215,P06996,True,2J1N
2376,b2215,P06996,True,4A8D
2377,b2215,P06996,True,2ZLE
2378,b2210,P33940,True,
2379,b3857,P32173,True,1H4C
2380,b3857,P32173,True,1E5K
2381,b3857,P32173,True,1H4E
2382,b3857,P32173,True,1H4D
2383,b3857,P32173,True,1FRW
2384,b3857,P32173,True,1HJL
2385,b3857,P32173,True,1FR9
2386,b3857,P32173,True,1HJJ
2387,b3856,P32125,True,1P9N
2388,b3856,P32125,True,1NP6
2389,b3850,P0ACB4,True,
2390,b2585,P23830,True,
2391,b2587,P0AEX3,True,
2392,b2582,P0AGG4,True,
2393,b2103,P76422,True,
2394,b2104,P76423,True,
2395,b2458,P77218,True,1VMI
2396,b1800,P76251,True,
2397,b1801,P0ABD1,True,
2398,b1805,P69451,True,
2399,b4213,P08331,True,
2400,b1378,P52647,True,
2401,b0778,P13000,True,1DAH
2402,b0778,P13000,True,1DAI
2403,b0778,P13000,True,1DBS
2404,b0778,P13000,True,1DAK
2405,b0778,P13000,True,1DTS
2406,b0778,P13000,True,1DAM
2407,b0778,P13000,True,1DAD
2408,b0778,P13000,True,1DAE
2409,b0778,P13000,True,1DAF
2410,b0778,P13000,True,1DAG
2411,b0778,P13000,True,1BYI
2412,b0778,P13000,True,1BS1
2413,b0778,P13000,True,1A82
2414,b4214,P22255,True,
2415,b0775,P12996,True,1R30
2416,b0774,P12995,True,1S06
2417,b0774,P12995,True,1S07
2418,b0774,P12995,True,1MGV
2419,b0774,P12995,True,1S08
2420,b0774,P12995,True,1S09
2421,b0774,P12995,True,1DTY
2422,b0774,P12995,True,1QJ3
2423,b0774,P12995,True,1QJ5
2424,b0774,P12995,True,1S0A
2425,b0774,P12995,True,1MLZ
2426,b0774,P12995,True,1MLY
2427,b0777,P12999,True,
2428,b0776,P12998,True,1DJ9
2429,b0776,P12998,True,1DJE
2430,b0776,P12998,True,1BS0
2431,b0776,P12998,True,2G6W
2432,b1377,P77747,True,
2433,b0511,P75712,True,
2434,b0512,P77671,True,3E74
2435,b0514,P77364,True,
2436,b0517,P77555,True,4H8A
2437,b0517,P77555,True,1XRH
2438,b0516,P77425,True,1Z2L
2439,b0516,P77425,True,4PXD
2440,b0516,P77425,True,2IMO
2441,b0688,P36938,True,
2442,b1773,P77704,True,
2443,b0680,P00962,True,1ZJW
2444,b0680,P00962,True,1EUQ
2445,b0680,P00962,True,1NYL
2446,b0680,P00962,True,1QTQ
2447,b0680,P00962,True,2RE8
2448,b0680,P00962,True,1QRS
2449,b0680,P00962,True,1O0B
2450,b0680,P00962,True,1O0C
2451,b0680,P00962,True,1QRT
2452,b0680,P00962,True,1QRU
2453,b0680,P00962,True,1EXD
2454,b0680,P00962,True,4JYZ
2455,b0680,P00962,True,4JXZ
2456,b0680,P00962,True,4JXX
2457,b0680,P00962,True,2RD2
2458,b0680,P00962,True,1GSG
2459,b0680,P00962,True,1EUY
2460,b0680,P00962,True,1GTS
2461,b0680,P00962,True,1GTR
2462,b0684,P61949,True,1AHN
2463,b0684,P61949,True,2MOK
2464,b0684,P61949,True,1AG9
2465,b1778,P0A746,True,
2466,b1779,P0A9B2,True,1DC6
2467,b1779,P0A9B2,True,2VYN
2468,b1779,P0A9B2,True,1DC4
2469,b1779,P0A9B2,True,1DC5
2470,b1779,P0A9B2,True,1DC3
2471,b1779,P0A9B2,True,1S7C
2472,b1779,P0A9B2,True,1GAE
2473,b1779,P0A9B2,True,1GAD
2474,b1779,P0A9B2,True,2VYV
2475,b0997,P33225,True,
2476,b0996,P33226,True,
2477,b1484,P77268,True,
2478,b1485,P77463,True,
2479,b1486,P77308,True,
2480,b1487,P76128,True,
2481,b0179,P21645,True,3EH0
2482,b0179,P21645,True,4IHH
2483,b0179,P21645,True,4IHG
2484,b0179,P21645,True,4IHF
2485,b1483,P77622,True,
2486,b0175,P0ABG1,True,
2487,b0174,P60472,True,1X07
2488,b0174,P60472,True,1X06
2489,b0174,P60472,True,5CQJ
2490,b0174,P60472,True,1UEH
2491,b0174,P60472,True,1X09
2492,b0174,P60472,True,1X08
2493,b0174,P60472,True,4H38
2494,b0174,P60472,True,3SGX
2495,b0174,P60472,True,3SGV
2496,b0174,P60472,True,3QAS
2497,b0174,P60472,True,4H2O
2498,b0174,P60472,True,4H2M
2499,b0174,P60472,True,4H2J
2500,b0174,P60472,True,3SH0
2501,b0174,P60472,True,5CQB
2502,b0174,P60472,True,1V7U
2503,b0174,P60472,True,2E98
2504,b0174,P60472,True,2E99
2505,b0174,P60472,True,2E9D
2506,b0174,P60472,True,2E9A
2507,b0174,P60472,True,2E9C
2508,b0174,P60472,True,3WYJ
2509,b0174,P60472,True,1JP3
2510,b0174,P60472,True,4H3A
2511,b0174,P60472,True,4H3C
2512,b0174,P60472,True,3TH8
2513,b0173,P45568,True,1JVS
2514,b0173,P45568,True,1K5H
2515,b0173,P45568,True,1ONN
2516,b0173,P45568,True,1ONO
2517,b0173,P45568,True,1ONP
2518,b0173,P45568,True,1Q0L
2519,b0173,P45568,True,1Q0H
2520,b0173,P45568,True,1T1S
2521,b0173,P45568,True,2EGH
2522,b0173,P45568,True,1Q0Q
2523,b0173,P45568,True,3ANN
2524,b0173,P45568,True,1T1R
2525,b0173,P45568,True,3ANM
2526,b0173,P45568,True,3ANL
2527,b0173,P45568,True,3R0I
2528,b1489,P76129,True,4HU4
2529,b1489,P76129,True,4HU3
2530,b1489,P76129,True,1S66
2531,b1489,P76129,True,1S67
2532,b1489,P76129,True,1VB6
2533,b1489,P76129,True,1V9Z
2534,b1489,P76129,True,1V9Y
2535,b0171,P0A7E9,True,2V4Y
2536,b0171,P0A7E9,True,2BNF
2537,b0171,P0A7E9,True,2BND
2538,b0171,P0A7E9,True,2BNE
2539,b0425,P0A9J4,True,1YJQ
2540,b0425,P0A9J4,True,2OFP
2541,b0425,P0A9J4,True,1KS9
2542,b0425,P0A9J4,True,1YON
2543,b0356,P25437,True,
2544,b0355,P51025,True,
2545,b0421,P22939,True,1RQJ
2546,b0421,P22939,True,1RQI
2547,b0352,P51020,True,
2548,b0351,P77580,True,
2549,b0350,P77608,True,1SV6
2550,b0350,P77608,True,2WQT
2551,b0429,P0ABJ6,True,1FFT
2552,b0428,P0AEA5,True,
2553,b0194,P16659,True,
2554,b0197,P28635,True,4YAH
2555,b0199,P30750,True,3TUJ
2556,b0199,P30750,True,3DHX
2557,b0199,P30750,True,3TUI
2558,b0199,P30750,True,3TUZ
2559,b0199,P30750,True,3DHW
2560,b0198,P31547,True,3TUJ
2561,b0198,P31547,True,3TUZ
2562,b0198,P31547,True,3TUI
2563,b0198,P31547,True,3DHW
2564,b0957,P0A910,True,2JMM
2565,b0957,P0A910,True,3NB3
2566,b0957,P0A910,True,1BXW
2567,b0957,P0A910,True,1QJP
2568,b0957,P0A910,True,2GE4
2569,b0957,P0A910,True,1G90
2570,b0222,P63224,True,2I22
2571,b0222,P63224,True,2I2W
2572,b0221,Q47146,True,
2573,b3198,P0ABZ4,True,
2574,b3199,P0ADV9,True,3MY2
2575,b3199,P0ADV9,True,4B54
2576,b3628,P27127,True,
2577,b3629,P27126,True,
2578,b3626,P27129,True,
2579,b3627,P27128,True,
2580,b3196,P45394,True,
2581,b3197,P45395,True,2XHZ
2582,b3622,P27243,True,
2583,b3623,P27242,True,
2584,b3620,P37692,True,1PSW
2585,b3621,P24173,True,2H1H
2586,b0766,P21829,True,
2587,b0767,P52697,True,1RI6
2588,b3449,P10908,True,
2589,b2919,P52045,True,1EF8
2590,b2919,P52045,True,1EF9
2591,b2917,P27253,True,
2592,b2914,P0A7Z0,True,1O8B
2593,b2914,P0A7Z0,True,1LKZ
2594,b2914,P0A7Z0,True,1KS2
2595,b2661,P25526,True,3JZ4
2596,b2912,P0AC28,True,
2597,b2663,P25527,True,
2598,b2662,P22256,True,1SFF
2599,b2662,P22256,True,1SZK
2600,b2662,P22256,True,1SZU
2601,b2662,P22256,True,1SF2
2602,b2662,P22256,True,1SZS
2603,b2261,P29208,True,1R6W
2604,b2261,P29208,True,1FHU
2605,b2261,P29208,True,2OFJ
2606,b2261,P29208,True,1FHV
2607,b2260,P37353,True,5C5H
2608,b2263,P37355,True,4MXD
2609,b2263,P37355,True,4MYS
2610,b2263,P37355,True,4GDM
2611,b2263,P37355,True,4GEC
2612,b2263,P37355,True,4MYD
2613,b2263,P37355,True,4GEG
2614,b2262,P0ABU0,True,3T89
2615,b2262,P0ABU0,True,3T88
2616,b2262,P0ABU0,True,4ELS
2617,b2262,P0ABU0,True,4ELW
2618,b2262,P0ABU0,True,4ELX
2619,b2262,P0ABU0,True,4I42
2620,b2265,P38051,True,3BZM
2621,b2265,P38051,True,2EUA
2622,b2265,P38051,True,3BZN
2623,b2264,P17109,True,3HWX
2624,b2264,P17109,True,3FLM
2625,b2264,P17109,True,3HWW
2626,b2264,P17109,True,2JLA
2627,b2264,P17109,True,2JLC
2628,b3846,P21177,True,
2629,b3844,P0AEN1,True,1QFJ
2630,b3845,P21151,True,
2631,b3843,P0AAB4,True,2IDB
2632,b3428,P0AC86,True,
2633,b2867,Q46800,True,
2634,b2866,Q46799,True,
2635,b3429,P0A6U8,True,3GUH
2636,b3429,P0A6U8,True,3CX4
2637,b3429,P0A6U8,True,3COP
2638,b3429,P0A6U8,True,2R4T
2639,b3429,P0A6U8,True,2R4U
2640,b3429,P0A6U8,True,2QZS
2641,b3429,P0A6U8,True,3D1J
2642,b3831,P12758,True,1RXU
2643,b3831,P12758,True,1U1F
2644,b3831,P12758,True,1TGV
2645,b3831,P12758,True,1RXS
2646,b3831,P12758,True,1U1E
2647,b3831,P12758,True,1U1D
2648,b3831,P12758,True,1U1G
2649,b3831,P12758,True,1TGY
2650,b3831,P12758,True,1RXY
2651,b3831,P12758,True,1U1C
2652,b3831,P12758,True,3KVV
2653,b3831,P12758,True,1K3F
2654,b3831,P12758,True,1RXC
2655,b3831,P12758,True,1LX7
2656,b3831,P12758,True,1T0U
2657,b3994,P30136,True,
2658,b3996,P32664,True,2GB5
2659,b3996,P32664,True,1VK6
2660,b3997,P29680,True,
2661,b3990,P30140,True,
2662,b3991,P30139,True,
2663,b3992,P30138,True,1ZKM
2664,b3992,P30138,True,1ZUD
2665,b3992,P30138,True,1ZFN
2666,b3993,P30137,True,
2667,b2467,P37128,True,3O61
2668,b2467,P37128,True,3O6Z
2669,b2467,P37128,True,3O52
2670,b2467,P37128,True,1VIU
2671,b2467,P37128,True,3O69
2672,b2465,P33570,True,
2673,b2464,P0A867,True,
2674,b2463,P76558,True,
2675,b2715,P24241,True,
2676,b2711,P37596,True,
2677,b2710,Q46877,True,2MS3
2678,b2710,Q46877,True,4D02
2679,b2719,P16433,True,
2680,b2523,P37095,True,
2681,b2485,P0AEW1,True,
2682,b2484,P77416,True,
2683,b2487,P77329,True,
2684,b2486,P77437,True,
2685,b2481,P23481,True,
2686,b2480,P0AE52,True,
2687,b2483,P77858,True,
2688,b2482,P23482,True,
2689,b2489,P77668,True,
2690,b2488,P77423,True,
2691,b1015,P07117,True,
2692,b1014,P09546,True,2AY0
2693,b1014,P09546,True,2GPE
2694,b1014,P09546,True,1TJ2
2695,b1014,P09546,True,3E2R
2696,b1014,P09546,True,3E2S
2697,b1014,P09546,True,4O8A
2698,b1014,P09546,True,1TIW
2699,b1014,P09546,True,2RBF
2700,b1014,P09546,True,1TJ0
2701,b1014,P09546,True,3E2Q
2702,b1014,P09546,True,3ITG
2703,b1014,P09546,True,1TJ1
2704,b1014,P09546,True,2FZN
2705,b1014,P09546,True,2FZM
2706,b1014,P09546,True,4JNY
2707,b1014,P09546,True,4JNZ
2708,b1012,P75898,True,
2709,b1011,P75897,True,
2710,b1010,P0AFQ5,True,
2711,b4227,P39325,True,2VK2
2712,b4226,P0A7A9,True,2AUU
2713,b4226,P0A7A9,True,2AU6
2714,b4226,P0A7A9,True,2AU7
2715,b4226,P0A7A9,True,2EIP
2716,b4226,P0A7A9,True,1JFD
2717,b4226,P0A7A9,True,1IPW
2718,b4226,P0A7A9,True,1INO
2719,b4226,P0A7A9,True,2AU8
2720,b4226,P0A7A9,True,2AU9
2721,b4226,P0A7A9,True,1MJZ
2722,b4226,P0A7A9,True,1IGP
2723,b4226,P0A7A9,True,1OBW
2724,b4226,P0A7A9,True,4UM4
2725,b4226,P0A7A9,True,1MJW
2726,b4226,P0A7A9,True,1FAJ
2727,b4226,P0A7A9,True,1I6T
2728,b4226,P0A7A9,True,1I40
2729,b4226,P0A7A9,True,1MJY
2730,b4226,P0A7A9,True,1MJX
2731,b0764,P0AF01,True,
2732,b0765,P09833,True,
2733,b0763,P37329,True,1WOD
2734,b0763,P37329,True,3AXF
2735,b0763,P37329,True,1AMF
2736,b0763,P37329,True,3R26
2737,b1640,P77570,True,
2738,b1901,P02924,True,9ABP
2739,b1901,P02924,True,1BAP
2740,b1901,P02924,True,2WRZ
2741,b1901,P02924,True,1APB
2742,b1901,P02924,True,6ABP
2743,b1901,P02924,True,7ABP
2744,b1901,P02924,True,5ABP
2745,b1901,P02924,True,1ABE
2746,b1901,P02924,True,1ABF
2747,b1901,P02924,True,8ABP
2748,b1900,P0AAF3,True,
2749,b1907,P0AAD4,True,
2750,b0508,P30147,True,
2751,b0509,P77161,True,
2752,b1589,P0AAJ1,True,
2753,b1588,P77783,True,
2754,b1584,P0A951,True,4R9M
2755,b1587,P77374,True,
2756,b4087,P32721,True,
2757,b4086,P32720,True,
2758,b4085,P32719,True,3CT7
2759,b4085,P32719,True,3CTL
2760,b0505,P77731,True,1XSQ
2761,b0698,P03959,True,
2762,b1740,P18843,True,1WXH
2763,b1740,P18843,True,1WXI
2764,b1740,P18843,True,1WXE
2765,b1740,P18843,True,1WXF
2766,b1740,P18843,True,1WXG
2767,b1747,P0AE37,True,
2768,b1746,P76217,True,
2769,b1745,P76216,True,1YNF
2770,b1745,P76216,True,1YNH
2771,b1745,P76216,True,1YNI
2772,b1744,P76215,True,1YW6
2773,b0692,P0AAF1,True,
2774,b0693,P24169,True,
2775,b1748,P77581,True,4ADE
2776,b1748,P77581,True,4ADD
2777,b1748,P77581,True,4ADC
2778,b1748,P77581,True,4ADB
2779,b0696,P03961,True,
2780,b0697,P03960,True,2A29
2781,b0697,P03960,True,1U7Q
2782,b0697,P03960,True,2A00
2783,b0697,P03960,True,1SVJ
2784,b0980,P07102,True,1DKN
2785,b0980,P07102,True,1DKO
2786,b0980,P07102,True,1DKL
2787,b0980,P07102,True,1DKM
2788,b0980,P07102,True,4TSR
2789,b0980,P07102,True,1DKP
2790,b0980,P07102,True,1DKQ
2791,b0160,P15723,True,4X9E
2792,b0160,P15723,True,4XDS
2793,b0166,P0A9D8,True,
2794,b0340,P00816,True,2IVG
2795,b0340,P00816,True,2IU7
2796,b0340,P00816,True,2IVB
2797,b0340,P00816,True,1DW9
2798,b0340,P00816,True,2IV1
2799,b0340,P00816,True,2IUO
2800,b0340,P00816,True,2IVQ
2801,b0340,P00816,True,1DWK
2802,b0341,P17583,True,
2803,b0343,P02920,True,2V8N
2804,b0343,P02920,True,1PV7
2805,b0343,P02920,True,1PV6
2806,b0343,P02920,True,2Y5Y
2807,b0343,P02920,True,4ZYR
2808,b0343,P02920,True,2CFQ
2809,b0343,P02920,True,2CFP
2810,b0344,P00722,True,1JZ7
2811,b0344,P00722,True,1JZ6
2812,b0344,P00722,True,1JZ5
2813,b0344,P00722,True,1JZ4
2814,b0344,P00722,True,1JZ3
2815,b0344,P00722,True,1JZ2
2816,b0344,P00722,True,3VD9
2817,b0344,P00722,True,3I3E
2818,b0344,P00722,True,3I3D
2819,b0344,P00722,True,3MV0
2820,b0344,P00722,True,1DP0
2821,b0344,P00722,True,3VD3
2822,b0344,P00722,True,4CKD
2823,b0344,P00722,True,4V44
2824,b0344,P00722,True,1JZ8
2825,b0344,P00722,True,3T0B
2826,b0344,P00722,True,4DUW
2827,b0344,P00722,True,3SEP
2828,b0344,P00722,True,3DYO
2829,b0344,P00722,True,3DYM
2830,b0344,P00722,True,1JYV
2831,b0344,P00722,True,1JYW
2832,b0344,P00722,True,3J7H
2833,b0344,P00722,True,1JYX
2834,b0344,P00722,True,3E1F
2835,b0344,P00722,True,4DUV
2836,b0344,P00722,True,3VD7
2837,b0344,P00722,True,4V40
2838,b0344,P00722,True,1JYN
2839,b0344,P00722,True,3VD5
2840,b0344,P00722,True,3DYP
2841,b0344,P00722,True,3IAQ
2842,b0344,P00722,True,4DUX
2843,b0344,P00722,True,5A1A
2844,b0344,P00722,True,3T0A
2845,b0344,P00722,True,3IAP
2846,b0344,P00722,True,4V45
2847,b0344,P00722,True,1PX4
2848,b0344,P00722,True,3VD4
2849,b0344,P00722,True,4V41
2850,b0344,P00722,True,1PX3
2851,b0344,P00722,True,3I3B
2852,b0344,P00722,True,3T0D
2853,b0344,P00722,True,3MUZ
2854,b0344,P00722,True,1F4A
2855,b0344,P00722,True,3MUY
2856,b0344,P00722,True,4TTG
2857,b0344,P00722,True,3MV1
2858,b0344,P00722,True,3T2Q
2859,b0344,P00722,True,3T2P
2860,b0344,P00722,True,1F4H
2861,b0344,P00722,True,1HN1
2862,b0344,P00722,True,3CZJ
2863,b0344,P00722,True,3T2O
2864,b0344,P00722,True,3T09
2865,b0344,P00722,True,3T08
2866,b0344,P00722,True,3VDC
2867,b0344,P00722,True,3VDB
2868,b0344,P00722,True,3VDA
2869,b0433,P0AE16,True,
2870,b0430,P0ABJ3,True,1FFT
2871,b0347,P77397,True,
2872,b0348,P0ABR9,True,
2873,b0349,P77044,True,1U2E
2874,b4407,O32583,True,1ZUD
2875,b4407,O32583,True,1F0Z
2876,b4154,P00363,True,3CIR
2877,b4154,P00363,True,4KX6
2878,b4154,P00363,True,3P4Q
2879,b4154,P00363,True,2B76
2880,b4154,P00363,True,1L0V
2881,b4154,P00363,True,1KFY
2882,b4154,P00363,True,1KF6
2883,b4154,P00363,True,3P4P
2884,b4154,P00363,True,3P4S
2885,b4154,P00363,True,3P4R
2886,b4088,P39265,True,1GUD
2887,b4088,P39265,True,1GUB
2888,b4088,P39265,True,1RPJ
2889,b4151,P0A8Q3,True,3CIR
2890,b4151,P0A8Q3,True,4KX6
2891,b4151,P0A8Q3,True,3P4Q
2892,b4151,P0A8Q3,True,2B76
2893,b4151,P0A8Q3,True,1L0V
2894,b4151,P0A8Q3,True,1KFY
2895,b4151,P0A8Q3,True,1KF6
2896,b4151,P0A8Q3,True,3P4P
2897,b4151,P0A8Q3,True,3P4S
2898,b4151,P0A8Q3,True,3P4R
2899,b0180,P0A6Q6,True,
2900,b4152,P0A8Q0,True,3CIR
2901,b4152,P0A8Q0,True,3P4Q
2902,b4152,P0A8Q0,True,2B76
2903,b4152,P0A8Q0,True,1L0V
2904,b4152,P0A8Q0,True,1KFY
2905,b4152,P0A8Q0,True,1KF6
2906,b4152,P0A8Q0,True,3P4P
2907,b4152,P0A8Q0,True,3P4S
2908,b4152,P0A8Q0,True,3P4R
2909,b4129,P0A8N5,True,1E24
2910,b4129,P0A8N5,True,1E1T
2911,b4129,P0A8N5,True,1E1O
2912,b4129,P0A8N5,True,1LYL
2913,b4129,P0A8N5,True,1E22
2914,b0507,P0AEP7,True,2PAN
2915,b0238,P0A9M5,True,1A98
2916,b0238,P0A9M5,True,1A95
2917,b0238,P0A9M5,True,1NUL
2918,b0238,P0A9M5,True,1A97
2919,b0238,P0A9M5,True,1A96
2920,b4084,P32718,True,3HTV
2921,b3619,P67910,True,2X6T
2922,b3619,P67910,True,1EQ2
2923,b3612,P37689,True,
2924,b3610,P0AC62,True,1FOV
2925,b3610,P0AC62,True,3GRX
2926,b3617,P0AB77,True,1FC4
2927,b3616,P07913,True,
2928,b0721,P69054,True,2WDQ
2929,b0721,P69054,True,2WDR
2930,b0721,P69054,True,2WP9
2931,b0721,P69054,True,2WS3
2932,b0721,P69054,True,2WDV
2933,b0721,P69054,True,2ACZ
2934,b0721,P69054,True,2WU5
2935,b0721,P69054,True,2WU2
2936,b0721,P69054,True,1NEK
2937,b0721,P69054,True,1NEN
2938,b3290,P0AGI8,True,
2939,b3059,P60782,True,
2940,b3058,P0AC16,True,2O90
2941,b3057,P60932,True,
2942,b3503,P0AB96,True,
2943,b3502,P0AB93,True,
2944,b3500,P06715,True,1GEU
2945,b3500,P06715,True,1GET
2946,b3500,P06715,True,1GES
2947,b3500,P06715,True,1GER
2948,b2678,P14176,True,
2949,b2679,P0AFM2,True,1R9Q
2950,b2679,P0AFM2,True,1R9L
2951,b2676,P37146,True,4M1F
2952,b2676,P37146,True,3N3A
2953,b2676,P37146,True,3N37
2954,b2676,P37146,True,3N3B
2955,b2676,P37146,True,3N38
2956,b2676,P37146,True,3N39
2957,b2677,P14175,True,
2958,b2675,P39452,True,
2959,b2904,P0A6T9,True,3AB9
2960,b2904,P0A6T9,True,3A7L
2961,b2904,P0A6T9,True,3A7A
2962,b2904,P0A6T9,True,3A8I
2963,b2904,P0A6T9,True,3A8J
2964,b2904,P0A6T9,True,3A8K
2965,b2905,P27248,True,1VLO
2966,b2905,P27248,True,3A8I
2967,b2905,P27248,True,3A8J
2968,b2905,P27248,True,3A8K
2969,b2907,P25534,True,
2970,b2276,P0AFF0,True,
2971,b2277,P0AFE8,True,
2972,b2278,P33607,True,
2973,b2279,P0AFE4,True,
2974,b2874,Q46807,True,
2975,b2019,P60757,True,1Q1K
2976,b2019,P60757,True,1H3D
2977,b2871,P66899,True,4D9G
2978,b2871,P66899,True,4D9N
2979,b2871,P66899,True,4D9M
2980,b2871,P66899,True,4D9K
2981,b2871,P66899,True,4D9I
2982,b2010,P33013,True,
2983,b3870,P0A9C5,True,
2984,b3875,P76773,True,
2985,b3477,P33591,True,
2986,b3476,P33590,True,1UIU
2987,b3476,P33590,True,3MVZ
2988,b3476,P33590,True,3MVX
2989,b3476,P33590,True,1UIV
2990,b3476,P33590,True,3DP8
2991,b3476,P33590,True,3MVW
2992,b3476,P33590,True,3MZ9
2993,b3476,P33590,True,1ZLQ
2994,b3476,P33590,True,4I9D
2995,b3476,P33590,True,3MVY
2996,b3476,P33590,True,3MZB
2997,b3476,P33590,True,3MW0
2998,b3476,P33590,True,4I8C
2999,b3476,P33590,True,3E3K
3000,b3476,P33590,True,4DCY
3001,b3476,P33590,True,3QIM
3002,b3476,P33590,True,2NOO
3003,b3476,P33590,True,4DCX
3004,b3475,P37623,True,
3005,b2470,P24177,True,
3006,b2472,P0AED7,True,
3007,b2476,P0A7D7,True,2GQR
3008,b2476,P0A7D7,True,2GQS
3009,b3478,P0AFA9,True,
3010,b2704,P05706,True,
3011,b2705,P05707,True,
3012,b2702,P56579,True,
3013,b2703,P56580,True,
3014,b2701,P41052,True,1QDR
3015,b2701,P41052,True,1D0M
3016,b2701,P41052,True,1QUT
3017,b2701,P41052,True,1QUS
3018,b2701,P41052,True,1D0K
3019,b2701,P41052,True,1LTM
3020,b2701,P41052,True,1QDT
3021,b2701,P41052,True,1D0L
3022,b2708,P17115,True,
3023,b2497,P0AGM7,True,3QE7
3024,b2492,P77733,True,
3025,b2490,P77453,True,
3026,b0432,P0ABJ1,True,1CYW
3027,b0432,P0ABJ1,True,1FFT
3028,b0432,P0ABJ1,True,1CYX
3029,b2498,P0A8F0,True,2EHJ
3030,b2499,P08178,True,1CLI
3031,b0431,P0ABI8,True,1FFT
3032,b1008,P75894,True,
3033,b1009,P75895,True,
3034,b1002,P19926,True,1NT4
3035,b1006,P75892,True,
3036,b1007,P75893,True,
3037,b4238,P28903,True,
3038,b4239,P28904,True,
3039,b0759,P09147,True,1LRK
3040,b0759,P09147,True,1LRJ
3041,b0759,P09147,True,1UDB
3042,b0759,P09147,True,1UDC
3043,b0759,P09147,True,1UDA
3044,b0759,P09147,True,1KVT
3045,b0759,P09147,True,1KVU
3046,b0759,P09147,True,1KVR
3047,b0759,P09147,True,1KVS
3048,b0759,P09147,True,1NAH
3049,b0759,P09147,True,1KVQ
3050,b0759,P09147,True,1A9Y
3051,b0759,P09147,True,1A9Z
3052,b0759,P09147,True,2UDP
3053,b0759,P09147,True,1XEL
3054,b0759,P09147,True,1NAI
3055,b0759,P09147,True,1LRL
3056,b0758,P09148,True,1HXP
3057,b0758,P09148,True,1HXQ
3058,b0758,P09148,True,1GUQ
3059,b0758,P09148,True,1GUP
3060,b4230,P39328,True,
3061,b0752,P75757,True,
3062,b4232,P0A993,True,2OWZ
3063,b4232,P0A993,True,2GQ1
3064,b4232,P0A993,True,2Q8M
3065,b4232,P0A993,True,2OX3
3066,b4232,P0A993,True,2QVR
3067,b4233,P37773,True,
3068,b0757,P0A6T3,True,
3069,b0756,P0A9C3,True,
3070,b0755,P62707,True,1E59
3071,b0755,P62707,True,1E58
3072,b0754,P0AB91,True,1KFL
3073,b0754,P0AB91,True,1QR7
3074,b0754,P0AB91,True,1GG1
3075,b0754,P0AB91,True,1N8F
3076,b0186,P52095,True,
3077,b2683,P43667,True,
3078,b1919,P76316,True,
3079,b1912,P0ABF8,True,
3080,b0182,P10441,True,
3081,b4153,P0AC47,True,3CIR
3082,b4153,P0AC47,True,3P4Q
3083,b4153,P0AC47,True,2B76
3084,b4153,P0AC47,True,1L0V
3085,b4153,P0AC47,True,1KFY
3086,b4153,P0AC47,True,1KF6
3087,b4153,P0AC47,True,3P4P
3088,b4153,P0AC47,True,3P4S
3089,b4153,P0AC47,True,3P4R
3090,b1599,P69210,True,
3091,b0181,P0A722,True,2JF2
3092,b0181,P0A722,True,2AQ9
3093,b0181,P0A722,True,2QIV
3094,b0181,P0A722,True,2JF3
3095,b0181,P0A722,True,1LXA
3096,b0181,P0A722,True,4J09
3097,b0181,P0A722,True,2QIA
3098,b1592,P76175,True,
3099,b1590,P76173,True,
3100,b2893,P0AEG6,True,2IYJ
3101,b2893,P0AEG6,True,1JZD
3102,b2893,P0AEG6,True,1G0T
3103,b2893,P0AEG6,True,1JZO
3104,b2893,P0AEG6,True,1EEJ
3105,b2893,P0AEG6,True,1TJD
3106,b1759,P77788,True,2RRK
3107,b2131,P33362,True,4WEP
3108,b4013,P07623,True,
3109,b0403,P21517,True,5BN7
3110,b0401,P0AD99,True,
3111,b0404,P21515,True,
3112,b4094,P16690,True,
3113,b4090,P37351,True,1NN4
3114,b4090,P37351,True,2VVR
3115,b0241,P02932,True,1PHO
3116,b0243,P07004,True,
3117,b0242,P0A7B5,True,2J5V
3118,b0242,P0A7B5,True,2J5T
3119,b0242,P0A7B5,True,2W21
